veh_trip_dtl_id,veh_trip_id,seq_no,time,lat,lng,alt,bearing,speed,accuracy,drv_distance,drv_duration,drv_speed,create_ts
26520969,25670,897,"2017-03-24 08:04:04",22.659425000000002,114.14159833333333,26.8,198.37,9.97068,5.54545,737850,804960,38,"2017-03-24 08:04:07"
26520970,25670,898,"2017-03-24 08:04:05",22.659336666666665,114.14156333333334,26.4,199.92,10.2085,3.72,738970,806017,39,"2017-03-24 08:04:07"
26520971,25670,899,"2017-03-24 08:04:06",22.659249999999997,114.14152833333334,26.2,200.11,10.1704,3.7,740147,807095,39,"2017-03-24 08:04:07"
26520972,25670,900,"2017-03-24 08:04:07",22.659159999999996,114.14149333333334,26.2,200.29,10.21,3.74,740980,807876,37,"2017-03-24 08:04:07"
26521003,25670,901,"2017-03-24 08:04:08",22.659073333333335,114.14145666666667,26.2,201.35,10.1735,3.72,742241,809094,37,"2017-03-24 08:04:22"
26521004,25670,902,"2017-03-24 08:04:09",22.658988333333333,114.14142166666667,26.5,200.54,10.0319,3.68,743277,810094,37,"2017-03-24 08:04:22"
26521005,25670,903,"2017-03-24 08:04:10",22.658900000000003,114.14138833333332,26.7,200.65,10.0067,3.68,744271,811076,36,"2017-03-24 08:04:22"
26521006,25670,904,"2017-03-24 08:04:11",22.658816666666667,114.14135333333334,26.7,199.22,10.1755,3.74,745198,812019,36,"2017-03-24 08:04:22"
26521007,25670,905,"2017-03-24 08:04:12",22.65873,114.141325,26.8,195.91,10.594,3.86,746281,813094,36,"2017-03-24 08:04:22"
26521008,25670,906,"2017-03-24 08:04:13",22.65864,114.14129499999999,27.1,196.19,10.4556,3.82,746776,813586,35,"2017-03-24 08:04:22"
26521009,25670,907,"2017-03-24 08:04:14",22.65855333333333,114.14126499999999,27.5,196.6,10.0546,3.72,747952,814801,33,"2017-03-24 08:04:22"
26521010,25670,908,"2017-03-24 08:04:15",22.658466666666662,114.14123833333333,27.9,194.96,9.42662,5.36364,748835,815777,31,"2017-03-24 08:04:22"
26521011,25670,909,"2017-03-24 08:04:16",22.65838666666667,114.14121500000002,28.1,194.23,8.67925,5.0303,749978,817094,31,"2017-03-24 08:04:22"
26521012,25670,910,"2017-03-24 08:04:17",22.658306666666665,114.14119166666666,28.5,194.17,8.59174,5,750846,818094,31,"2017-03-24 08:04:22"
26521013,25670,911,"2017-03-24 08:04:18",22.658233333333335,114.14117,28.8,193.67,8.28394,4.87879,751714,819094,31,"2017-03-24 08:04:22"
26521014,25670,912,"2017-03-24 08:04:19",22.658155000000004,114.141145,29.6,194.6,8.41313,4.93939,751753,819140,32,"2017-03-24 08:04:22"
26521015,25670,913,"2017-03-24 08:04:20",22.658076666666663,114.14112666666666,30.1,191.64,8.04614,4.78788,753503,821094,32,"2017-03-24 08:04:22"
26521016,25670,914,"2017-03-24 08:04:21",22.65800166666667,114.14111999999999,30.3,185.77,8.5691,5.0303,754096,821756,33,"2017-03-24 08:04:22"
26521017,25670,915,"2017-03-24 08:04:22",22.657926666666672,114.14111833333332,30.5,181.96,9.21662,5.30303,755149,822883,35,"2017-03-24 08:04:22"
26521048,25670,916,"2017-03-24 08:04:23",22.657843333333336,114.14113166666667,30.6,175.27,9.67009,5.51515,756245,823987,37,"2017-03-24 08:04:37"
26521049,25670,917,"2017-03-24 08:04:24",22.657754999999998,114.14114833333333,30.7,171.03,9.70303,5.54545,757268,824966,38,"2017-03-24 08:04:37"
26521050,25670,918,"2017-03-24 08:04:25",22.657666666666668,114.141165,30.7,171.04,9.69016,5.54545,758437,826091,37,"2017-03-24 08:04:37"
26521051,25670,919,"2017-03-24 08:04:26",22.65758,114.14118666666667,30.8,168.46,9.58825,5.54545,758761,826412,36,"2017-03-24 08:04:37"
26521052,25670,920,"2017-03-24 08:04:27",22.657496666666663,114.14119833333334,30.8,172.84,9.02359,5.30303,760317,827959,37,"2017-03-24 08:04:37"
26521053,25670,921,"2017-03-24 08:04:28",22.657406666666663,114.14120499999999,30.9,178.23,9.0411,5.30303,761334,828928,39,"2017-03-24 08:04:37"
26521054,25670,922,"2017-03-24 08:04:29",22.65731166666667,114.14120666666668,31.4,181.7,9.667,5.57576,762546,830014,42,"2017-03-24 08:04:37"
26521055,25670,923,"2017-03-24 08:04:30",22.657213333333335,114.14120333333334,31.5,182.89,9.83737,5.66667,763804,831052,46,"2017-03-24 08:04:37"
26521056,25670,924,"2017-03-24 08:04:31",22.657118333333333,114.14119833333334,31.7,183.67,10.8344,4.04,765127,832061,49,"2017-03-24 08:04:37"
26521057,25670,925,"2017-03-24 08:04:32",22.65701166666667,114.14118666666667,31.8,186.19,11.9318,4.38,766409,832977,52,"2017-03-24 08:04:37"
26521058,25670,926,"2017-03-24 08:04:33",22.656881666666663,114.14117666666668,31.9,185.71,13.4353,4.84,767491,833709,55,"2017-03-24 08:04:37"
26521059,25670,927,"2017-03-24 08:04:34",22.656736666666667,114.141165,32,183.97,14.6423,5.2,769215,834811,58,"2017-03-24 08:04:37"
26521060,25670,928,"2017-03-24 08:04:35",22.656596666666662,114.14115500000001,32.2,183.61,14.9877,5.32,771223,836026,61,"2017-03-24 08:04:37"
26521061,25670,929,"2017-03-24 08:04:36",22.656450000000003,114.14114333333333,32.4,183.22,15.5287,5.48,772006,836485,62,"2017-03-24 08:04:37"
26521062,25670,930,"2017-03-24 08:04:37",22.656298333333332,114.14113166666667,32.6,183.05,15.9343,5.58,774790,838089,62,"2017-03-24 08:04:37"
26521093,25670,931,"2017-03-24 08:04:38",22.656150000000004,114.14111833333332,32.7,181.94,16.0804,5.62,775964,838764,63,"2017-03-24 08:04:52"
26521094,25670,932,"2017-03-24 08:04:39",22.65599166666667,114.14111166666667,32.9,180.97,16.6883,5.8,777753,839775,64,"2017-03-24 08:04:52"
26521095,25670,933,"2017-03-24 08:04:40",22.655828333333336,114.141105,33.1,180.24,16.8052,5.84,779057,840503,65,"2017-03-24 08:04:52"
26521096,25670,934,"2017-03-24 08:04:41",22.65566666666667,114.141105,33.2,179.58,17.587,6.06,781615,841911,64,"2017-03-24 08:04:52"
26521097,25670,935,"2017-03-24 08:04:42",22.6555,114.14110666666666,33.3,178.97,18.3689,6.3,783724,843088,64,"2017-03-24 08:04:52"
26521098,25670,936,"2017-03-24 08:04:43",22.655334999999997,114.14110833333334,33.4,179.26,18.4008,6.32,784482,843515,64,"2017-03-24 08:04:52"
26521099,25670,937,"2017-03-24 08:04:44",22.65517,114.14111499999999,33.5,177.99,18.0776,6.22,786732,844775,64,"2017-03-24 08:04:52"
26521100,25670,938,"2017-03-24 08:04:45",22.655013333333333,114.14112500000002,33.7,176.51,17.4656,6.02,788373,845691,63,"2017-03-24 08:04:52"
26521101,25670,939,"2017-03-24 08:04:46",22.654854999999998,114.14113166666667,33.8,176.81,17.2756,5.96,790722,847025,62,"2017-03-24 08:04:52"
26521102,25670,940,"2017-03-24 08:04:47",22.654700000000002,114.14114166666668,34,175.83,17.0924,5.92,791256,847333,63,"2017-03-24 08:04:52"
26521103,25670,941,"2017-03-24 08:04:48",22.654541666666667,114.14115666666666,34.1,174.64,17.3055,5.98,794131,848959,64,"2017-03-24 08:04:52"
26521104,25670,942,"2017-03-24 08:04:49",22.654386666666664,114.14117333333334,34.3,174.07,17.3935,6.02,795360,849645,65,"2017-03-24 08:04:52"
26521105,25670,943,"2017-03-24 08:04:50",22.654224999999997,114.14119166666666,34.4,173.19,17.1274,5.94,797895,851038,64,"2017-03-24 08:04:52"
26521106,25670,944,"2017-03-24 08:04:51",22.654065,114.14121166666668,34.5,173.04,17.6267,6.1,798422,851331,64,"2017-03-24 08:04:52"
26521107,25670,945,"2017-03-24 08:04:52",22.653908333333334,114.14124333333332,34.6,172.11,18.2721,6.28,801547,853071,65,"2017-03-24 08:04:52"
26521153,25670,946,"2017-03-24 08:04:53",22.653756666666663,114.14127833333332,34.8,171.15,17.9458,6.18,803318,854043,66,"2017-03-24 08:05:10"
26521154,25670,947,"2017-03-24 08:04:54",22.653599999999997,114.14131166666667,34.8,169.89,17.9478,6.16,804351,854602,67,"2017-03-24 08:05:10"
26521155,25670,948,"2017-03-24 08:04:55",22.653441666666662,114.14134833333334,34.9,168.43,17.9216,6.14,807074,856043,68,"2017-03-24 08:05:10"
26521156,25670,949,"2017-03-24 08:04:56",22.653281666666665,114.14138666666668,34.9,167.96,18.0858,6.2,808295,856677,70,"2017-03-24 08:05:10"
26521157,25670,950,"2017-03-24 08:04:57",22.653113333333334,114.14143333333335,35,166.94,18.8821,6.42,810668,857874,73,"2017-03-24 08:05:10"
26521158,25670,951,"2017-03-24 08:04:58",22.652945,114.14148666666667,35.2,165.33,19.4663,5.68966,812341,858689,75,"2017-03-24 08:05:10"
26521159,25670,952,"2017-03-24 08:04:59",22.652775,114.14154333333333,35.4,164.46,19.9089,5.7931,815194,860034,78,"2017-03-24 08:05:10"
26521160,25670,953,"2017-03-24 08:05:00",22.6526,114.14161,35.6,162.53,20.2147,5.86207,816620,860687,79,"2017-03-24 08:05:10"
26521161,25670,954,"2017-03-24 08:05:01",22.65242166666667,114.14168,35.5,161.52,21.1468,6.10345,819704,862071,79,"2017-03-24 08:05:10"
26521162,25670,955,"2017-03-24 08:05:02",22.652238333333337,114.14175500000002,35.6,160.9,21.9256,6.2931,821139,862719,80,"2017-03-24 08:05:10"
26521163,25670,956,"2017-03-24 08:05:03",22.652058333333336,114.14182833333334,35.7,160.44,21.6667,6.22414,823255,863662,80,"2017-03-24 08:05:10"
26521164,25670,957,"2017-03-24 08:05:04",22.651875000000004,114.14190500000001,36,159.27,21.6693,6.22414,824451,864196,81,"2017-03-24 08:05:10"
26521165,25670,958,"2017-03-24 08:05:05",22.65169166666667,114.14198333333334,36.1,158.61,21.5221,6.18966,828735,866085,81,"2017-03-24 08:05:10"
26521166,25670,959,"2017-03-24 08:05:06",22.65151166666667,114.14207,36.4,156.6,21.4917,6.17241,831003,867085,81,"2017-03-24 08:05:10"
26521167,25670,960,"2017-03-24 08:05:07",22.65133166666667,114.14216333333334,36.4,154.6,21.678,6.22414,833249,868067,81,"2017-03-24 08:05:10"
26521168,25670,961,"2017-03-24 08:05:08",22.651155000000003,114.14226,36.7,153.45,21.5653,6.18966,834580,868652,81,"2017-03-24 08:05:10"
26521169,25670,962,"2017-03-24 08:05:09",22.650978333333335,114.14235833333332,37.1,153.05,21.6997,6.22414,837250,869826,82,"2017-03-24 08:05:10"
26521170,25670,963,"2017-03-24 08:05:10",22.650799999999997,114.14246,37.2,151.53,21.6667,6.2069,839477,870804,82,"2017-03-24 08:05:10"
26521201,25670,964,"2017-03-24 08:05:11",22.650623333333336,114.14256833333333,37.6,151.47,21.9725,6.2931,841536,871701,81,"2017-03-24 08:05:23"
26521202,25670,965,"2017-03-24 08:05:12",22.650444999999998,114.14267,37.6,152.93,22.2844,6.37931,843548,872585,81,"2017-03-24 08:05:23"
26521203,25670,966,"2017-03-24 08:05:13",22.650264999999997,114.14277500000001,37.3,152.02,22.4892,6.43103,846345,873817,81,"2017-03-24 08:05:23"
26521204,25670,967,"2017-03-24 08:05:14",22.650086666666667,114.14288333333334,38,150.13,22.3101,6.39655,849158,875053,81,"2017-03-24 08:05:23"
26521205,25670,968,"2017-03-24 08:05:15",22.649918333333336,114.14299666666666,38.1,148.3,21.8968,6.2931,851224,875962,82,"2017-03-24 08:05:23"
26521206,25670,969,"2017-03-24 08:05:16",22.649754999999995,114.14311666666666,38,146.14,21.7635,6.25862,852906,876698,81,"2017-03-24 08:05:23"
26521207,25670,970,"2017-03-24 08:05:17",22.649589999999996,114.14324166666665,38.3,145.3,21.8824,6.2931,855296,877749,81,"2017-03-24 08:05:23"
26521208,25670,971,"2017-03-24 08:05:18",22.649423333333335,114.14336999999999,38.4,144.41,22.13,6.36207,858249,879046,82,"2017-03-24 08:05:23"
26521209,25670,972,"2017-03-24 08:05:19",22.649259999999995,114.1435,38.3,143.24,22.1413,6.36207,860623,880080,82,"2017-03-24 08:05:23"
26521210,25670,973,"2017-03-24 08:05:20",22.649096666666665,114.14363166666665,38.1,141.89,22.236,6.37931,862579,880930,83,"2017-03-24 08:05:23"
26521211,25670,974,"2017-03-24 08:05:21",22.64893833333333,114.14377166666667,38.4,142.14,22.2406,6.37931,864654,881822,83,"2017-03-24 08:05:23"
26521212,25670,975,"2017-03-24 08:05:22",22.648776666666663,114.14390666666668,38.2,143.7,22.2597,6.39655,865834,882330,84,"2017-03-24 08:05:23"
26521213,25670,976,"2017-03-24 08:05:23",22.648613333333333,114.14404666666665,38.2,143.25,22.6545,6.48276,868004,883253,85,"2017-03-24 08:05:23"
26521229,25670,977,"2017-03-24 08:05:24",22.648455,114.14419666666666,38.4,140.92,22.8326,6.53448,871064,884539,86,"2017-03-24 08:05:37"
26521230,25670,978,"2017-03-24 08:05:25",22.64829333333333,114.14434333333332,38.7,140.66,23.0493,6.58621,874165,885827,87,"2017-03-24 08:05:37"
26521231,25670,979,"2017-03-24 08:05:26",22.64813,114.14449333333332,39.2,140.17,23.2922,6.63793,875188,886247,88,"2017-03-24 08:05:37"
26521232,25670,980,"2017-03-24 08:05:27",22.647965,114.14464333333332,39.4,140.35,23.6366,6.74138,878522,887600,89,"2017-03-24 08:05:37"
26521233,25670,981,"2017-03-24 08:05:28",22.647798333333338,114.14479833333334,39.7,139.67,24.0411,6.84483,881959,888971,91,"2017-03-24 08:05:37"
26521234,25670,982,"2017-03-24 08:05:29",22.647625,114.14495666666666,39.9,139.63,24.6521,7,883939,889748,92,"2017-03-24 08:05:37"
26521235,25670,983,"2017-03-24 08:05:30",22.647450000000003,114.14511833333333,39.9,139.22,25.1035,7.12069,887225,891019,94,"2017-03-24 08:05:37"
26521236,25670,984,"2017-03-24 08:05:31",22.647276666666667,114.14528333333334,40,139.78,25.2487,7.15517,889331,891822,95,"2017-03-24 08:05:37"
26521237,25670,985,"2017-03-24 08:05:32",22.647103333333334,114.14545000000001,40.3,140.19,25.3856,7.17241,891235,892538,96,"2017-03-24 08:05:37"
26521238,25670,986,"2017-03-24 08:05:33",22.64692166666667,114.14561499999999,40.1,140.31,25.9312,7.31035,895097,893986,94,"2017-03-24 08:05:37"
26521239,25670,987,"2017-03-24 08:05:34",22.64674166666667,114.14578333333333,40.3,139.94,26.0377,7.34483,897748,894990,95,"2017-03-24 08:05:37"
26521240,25670,988,"2017-03-24 08:05:35",22.64656166666667,114.14594666666666,40.1,139.86,25.8077,7.27586,898939,895442,95,"2017-03-24 08:05:37"
26521241,25670,989,"2017-03-24 08:05:36",22.646383333333333,114.14611500000001,40.1,139.45,25.8041,7.27586,902622,896825,96,"2017-03-24 08:05:37"
26521242,25670,990,"2017-03-24 08:05:37",22.646203333333332,114.14628333333333,39.7,139.23,26.1479,7.36207,904589,897560,96,"2017-03-24 08:05:37"
26521273,25670,991,"2017-03-24 08:05:38",22.64602166666667,114.14645166666666,39.4,139.39,26.2452,7.37931,908591,899053,96,"2017-03-24 08:05:52"
26521274,25670,992,"2017-03-24 08:05:39",22.645838333333337,114.14662000000001,39,139.62,26.3296,7.41379,909585,899426,94,"2017-03-24 08:05:52"
26521275,25670,993,"2017-03-24 08:05:40",22.645655,114.146785,38.6,139.74,26.1433,7.36207,913034,900738,93,"2017-03-24 08:05:52"
26521276,25670,994,"2017-03-24 08:05:41",22.645478333333337,114.146955,39.3,139.99,25.8756,7.27586,916499,902069,93,"2017-03-24 08:05:52"
26521277,25670,995,"2017-03-24 08:05:42",22.64530166666667,114.14712333333334,40.2,140.42,25.7521,7.24138,919103,903069,93,"2017-03-24 08:05:52"
26521278,25670,996,"2017-03-24 08:05:43",22.645128333333332,114.14728500000001,40.3,139.79,25.3871,7.13793,920306,903534,93,"2017-03-24 08:05:52"
26521279,25670,997,"2017-03-24 08:05:44",22.644956666666666,114.14744333333334,40.4,139.92,25.0659,7.05172,924162,905015,92,"2017-03-24 08:05:52"
26521280,25670,998,"2017-03-24 08:05:45",22.644785000000002,114.14760166666669,40.6,139.96,24.9115,7.01724,926877,906069,92,"2017-03-24 08:05:52"
26521281,25670,999,"2017-03-24 08:05:46",22.644611666666666,114.14775833333333,40.1,140.11,24.8302,7,928095,906542,91,"2017-03-24 08:05:52"
